일자,총수익지수_종가,총수익지수_대비,순가격지수_종가,순가격지수_대비,제로재투자지수_종가,제로재투자지수_대비,콜재투자지수_종가,콜재투자지수_대비,시장가격지수_종가,시장가격지수_대비,듀레이션,컨벡시티,YTM
"2020/09/10","190.11","-0.01","109.69","-0.02","183.94","-0.01","187.31","-0.01","111.37","-0.26","5.762","90.488","1.222"
"2020/09/09","190.12","0.28","109.71","0.16","183.95","0.24","187.32","0.24","111.63","0.16","5.735","90.110","1.214"
"2020/09/08","189.84","0.34","109.55","0.19","183.71","0.29","187.08","0.29","111.47","0.20","5.707","89.473","1.237"
"2020/09/07","189.50","-0.16","109.36","-0.10","183.42","-0.14","186.79","-0.14","111.27","-0.11","5.689","88.929","1.260"
"2020/09/06","189.66","0.00","109.46","0.00","183.56","0.00","186.93","0.01","111.38","0.01","5.688","88.858","1.239"
"2020/09/05","189.66","0.01","109.46","0.00","183.56","0.01","186.92","0.00","111.37","0.00","5.688","88.845","1.239"
"2020/09/04","189.65","-0.08","109.46","-0.06","183.55","-0.07","186.92","-0.06","111.37","-0.05","5.687","88.827","1.238"
"2020/09/03","189.73","0.03","109.52","0.01","183.62","0.03","186.98","0.02","111.42","0.02","5.684","88.715","1.228"
"2020/09/02","189.70","0.29","109.51","0.17","183.59","0.24","186.96","0.25","111.40","0.16","5.683","88.716","1.226"
"2020/09/01","189.41","-0.37","109.34","-0.23","183.35","-0.31","186.71","-0.32","111.24","-0.22","5.659","88.277","1.246"
"2020/08/31","189.78","-0.37","109.57","-0.22","183.66","-0.32","187.03","-0.32","111.46","-0.23","5.652","88.005","1.222"
"2020/08/30","190.15","0.00","109.79","0.00","183.98","0.00","187.35","0.01","111.69","0.00","5.677","88.631","1.192"
"2020/08/29","190.15","0.01","109.79","-0.01","183.98","0.01","187.34","0.00","111.69","0.00","5.673","88.554","1.191"
"2020/08/28","190.14","-0.48","109.80","-0.28","183.97","-0.40","187.34","-0.40","111.69","-0.28","5.675","88.583","1.191"
"2020/08/27","190.62","-0.11","110.08","-0.08","184.37","-0.10","187.74","-0.10","111.97","-0.08","5.700","89.283","1.158"
"2020/08/26","190.73","-0.10","110.16","-0.06","184.47","-0.08","187.84","-0.09","112.05","-0.06","5.703","89.371","1.146"
"2020/08/25","190.83","-0.09","110.22","-0.06","184.55","-0.08","187.93","-0.07","112.11","-0.05","5.707","89.448","1.136"
"2020/08/24","190.92","0.22","110.28","0.13","184.63","0.19","188.00","0.19","112.16","0.12","5.714","89.654","1.130"
"2020/08/23","190.70","0.01","110.15","-0.01","184.44","0.00","187.81","0.00","112.04","0.00","5.704","89.400","1.147"
"2020/08/22","190.69","0.01","110.16","0.00","184.44","0.01","187.81","0.01","112.04","0.01","5.705","89.401","1.146"
"2020/08/21","190.68","-0.29","110.16","-0.17","184.43","-0.24","187.80","-0.25","112.03","-0.18","5.707","89.440","1.146"
"2020/08/20","190.97","-0.21","110.33","-0.13","184.67","-0.18","188.05","-0.18","112.21","-0.12","5.718","89.753","1.120"
"2020/08/19","191.18","-0.02","110.46","-0.02","184.85","-0.02","188.23","-0.01","112.33","-0.02","5.731","90.136","1.108"
"2020/08/18","191.20","0.37","110.48","0.21","184.87","0.32","188.24","0.32","112.35","0.21","5.740","90.362","1.108"
"2020/08/17","190.83","0.01","110.27","0.00","184.55","0.00","187.92","0.00","112.14","0.01","5.716","89.809","1.130"
"2020/08/16","190.82","0.00","110.27","-0.01","184.55","0.01","187.92","0.01","112.13","0.00","5.714","89.770","1.129"
"2020/08/15","190.82","0.01","110.28","0.00","184.54","0.00","187.91","0.00","112.13","0.00","5.716","89.787","1.129"
"2020/08/14","190.81","-0.31","110.28","-0.19","184.54","-0.26","187.91","-0.26","112.13","-0.18","5.718","89.816","1.129"
"2020/08/13","191.12","0.18","110.47","0.10","184.80","0.15","188.17","0.15","112.31","0.10","5.727","89.805","1.111"
"2020/08/12","190.94","-0.20","110.37","-0.12","184.65","-0.17","188.02","-0.17","112.21","-0.12","5.716","89.498","1.122"
"2020/08/11","191.14","0.18","110.49","0.10","184.82","0.16","188.19","0.16","112.33","0.10","5.731","89.864","1.110"
"2020/08/10","190.96","-0.29","110.39","-0.18","184.66","-0.25","188.03","-0.25","112.23","-0.18","5.724","89.612","1.120"
"2020/08/09","191.25","0.01","110.57","0.00","184.91","0.01","188.28","0.00","112.41","0.01","5.745","90.194","1.104"
"2020/08/08","191.24","0.01","110.57","0.00","184.90","0.00","188.28","0.01","112.40","0.00","5.735","90.019","1.102"
"2020/08/07","191.23","-0.12","110.57","-0.08","184.90","-0.10","188.27","-0.10","112.40","-0.07","5.737","90.062","1.102"
"2020/08/06","191.35","-0.06","110.65","-0.04","185.00","-0.05","188.37","-0.05","112.47","-0.04","5.752","90.341","1.095"
"2020/08/05","191.41","0.15","110.69","0.08","185.05","0.13","188.42","0.13","112.51","0.08","5.761","90.539","1.092"
"2020/08/04","191.26","-0.08","110.61","-0.05","184.92","-0.07","188.29","-0.07","112.43","-0.05","5.720","89.250","1.099"
"2020/08/03","191.34","-0.12","110.66","-0.08","184.99","-0.10","188.36","-0.10","112.48","-0.09","5.735","89.594","1.096"
"2020/08/02","191.46","0.00","110.74","0.00","185.09","0.00","188.46","0.00","112.57","0.00","5.753","90.085","1.094"
"2020/08/01","191.46","0.01","110.74","-0.01","185.09","0.01","188.46","0.01","112.57","0.00","5.754","90.089","1.093"
"2020/07/31","191.45","-0.12","110.75","-0.07","185.08","-0.11","188.45","-0.11","112.57","-0.08","5.753","90.147","1.093"
"2020/07/30","191.57","0.19","110.82","0.10","185.19","0.17","188.56","0.17","112.65","0.11","5.759","90.371","1.089"
"2020/07/29","191.38","0.15","110.72","0.09","185.02","0.13","188.39","0.13","112.54","0.09","5.755","90.266","1.105"
"2020/07/28","191.23","-0.23","110.63","-0.15","184.89","-0.20","188.26","-0.20","112.45","-0.14","5.748","90.077","1.114"
"2020/07/27","191.46","0.13","110.78","0.07","185.09","0.11","188.46","0.11","112.59","0.06","5.762","90.445","1.101"
"2020/07/26","191.33","0.01","110.71","0.00","184.98","0.00","188.35","0.01","112.53","0.01","5.752","90.124","1.107"
"2020/07/25","191.32","0.00","110.71","0.00","184.98","0.01","188.34","0.00","112.52","0.00","5.753","90.121","1.107"
"2020/07/24","191.32","0.21","110.71","0.11","184.97","0.18","188.34","0.18","112.52","0.12","5.757","90.226","1.106"
"2020/07/23","191.11","0.20","110.60","0.12","184.79","0.17","188.16","0.18","112.40","0.11","5.744","89.799","1.115"
"2020/07/22","190.91","0.15","110.48","0.08","184.62","0.12","187.98","0.12","112.29","0.08","5.725","89.327","1.127"
"2020/07/21","190.76","-0.19","110.40","-0.12","184.50","-0.15","187.86","-0.16","112.21","-0.11","5.725","89.244","1.139"
"2020/07/20","190.95","0.24","110.52","0.13","184.65","0.20","188.02","0.21","112.32","0.13","5.737","89.578","1.128"
"2020/07/19","190.71","0.01","110.39","0.00","184.45","0.00","187.81","0.00","112.19","0.00","5.715","88.985","1.141"
"2020/07/18","190.70","0.00","110.39","0.00","184.45","0.01","187.81","0.01","112.19","0.01","5.715","88.976","1.141"
"2020/07/17","190.70","0.16","110.39","0.08","184.44","0.13","187.80","0.13","112.18","0.09","5.716","88.989","1.140"
"2020/07/16","190.54","0.32","110.31","0.19","184.31","0.27","187.67","0.28","112.09","0.18","5.705","88.735","1.152"
"2020/07/15","190.22","0.02","110.12","0.00","184.04","0.02","187.39","0.02","111.91","0.01","5.683","88.240","1.173"
"2020/07/14","190.20","0.02","110.12","0.01","184.02","0.02","187.37","0.02","111.90","0.01","5.688","88.353","1.175"
"2020/07/13","190.18","-0.21","110.11","-0.13","184.00","-0.18","187.35","-0.18","111.89","-0.13","5.697","88.561","1.178"
"2020/07/12","190.39","0.01","110.24","0.00","184.18","0.01","187.53","0.00","112.02","0.00","5.702","88.868","1.165"
"2020/07/11","190.38","0.01","110.24","-0.01","184.17","0.00","187.53","0.01","112.02","0.00","5.701","88.841","1.165"
"2020/07/10","190.37","0.02","110.25","0.01","184.17","0.02","187.52","0.02","112.02","0.01","5.704","88.891","1.164"
"2020/07/09","190.35","-0.19","110.24","-0.12","184.15","-0.16","187.50","-0.16","112.01","-0.11","5.705","88.906","1.164"
"2020/07/08","190.54","0.15","110.36","0.08","184.31","0.13","187.66","0.13","112.12","0.08","5.719","89.280","1.156"
"2020/07/07","190.39","0.25","110.28","0.14","184.18","0.21","187.53","0.21","112.04","0.15","5.714","89.091","1.164"
"2020/07/06","190.14","-0.19","110.14","-0.12","183.97","-0.16","187.32","-0.17","111.89","-0.12","5.701","88.679","1.178"
"2020/07/05","190.33","0.00","110.26","0.00","184.13","0.00","187.49","0.01","112.01","0.01","5.710","88.958","1.165"
"2020/07/04","190.33","0.01","110.26","0.00","184.13","0.01","187.48","0.01","112.00","0.00","5.684","88.526","1.162"
"2020/07/03","190.32","-0.04","110.26","-0.03","184.12","-0.04","187.47","-0.04","112.00","-0.03","5.687","88.572","1.161"
"2020/07/02","190.36","0.21","110.29","0.11","184.16","0.18","187.51","0.18","112.03","0.12","5.688","88.573","1.160"
"2020/07/01","190.15","-0.03","110.18","-0.02","183.98","-0.03","187.33","-0.02","111.91","-0.03","5.682","88.384","1.179"
"2020/06/30","190.18","-0.22","110.20","-0.14","184.01","-0.18","187.35","-0.19","111.94","-0.13","5.687","88.539","1.180"
"2020/06/29","190.40","-0.31","110.34","-0.19","184.19","-0.27","187.54","-0.27","112.07","-0.20","5.666","87.836","1.170"
"2020/06/28","190.71","0.00","110.53","0.00","184.46","0.01","187.81","0.01","112.27","0.01","5.692","88.563","1.153"
"2020/06/27","190.71","0.01","110.53","0.00","184.45","0.00","187.80","0.00","112.26","0.00","5.692","88.555","1.153"
"2020/06/26","190.70","0.16","110.53","0.09","184.45","0.14","187.80","0.14","112.26","0.09","5.698","88.684","1.152"
"2020/06/25","190.54","0.14","110.44","0.07","184.31","0.12","187.66","0.12","112.17","0.08","5.682","88.220","1.158"
"2020/06/24","190.40","0.12","110.37","0.07","184.19","0.10","187.54","0.11","112.09","0.07","5.678","88.110","1.165"
"2020/06/23","190.28","0.16","110.30","0.09","184.09","0.14","187.43","0.13","112.02","0.09","5.676","88.021","1.172"
"2020/06/22","190.12","-0.03","110.21","-0.03","183.95","-0.02","187.30","-0.02","111.93","-0.03","5.673","87.932","1.190"
"2020/06/21","190.15","0.01","110.24","0.00","183.97","0.00","187.32","0.01","111.96","0.01","5.675","87.989","1.194"
"2020/06/20","190.14","0.01","110.24","0.00","183.97","0.01","187.31","0.00","111.95","0.00","5.674","87.953","1.194"
"2020/06/19","190.13","-0.27","110.24","-0.17","183.96","-0.23","187.31","-0.23","111.95","-0.16","5.678","88.041","1.193"
"2020/06/18","190.40","0.28","110.41","0.16","184.19","0.24","187.54","0.24","112.11","0.16","5.695","88.595","1.181"
"2020/06/17","190.12","0.01","110.25","0.00","183.95","0.01","187.30","0.02","111.95","0.00","5.685","88.354","1.207"
"2020/06/16","190.11","0.14","110.25","0.08","183.94","0.12","187.28","0.12","111.95","0.08","5.690","88.442","1.200"
"2020/06/15","189.97","-0.33","110.17","-0.20","183.82","-0.29","187.16","-0.29","111.87","-0.21","5.681","88.191","1.207"
"2020/06/14","190.30","0.00","110.37","-0.01","184.11","0.01","187.45","0.00","112.08","0.01","5.690","88.592","1.180"
"2020/06/13","190.30","0.01","110.38","0.00","184.10","0.00","187.45","0.01","112.07","0.00","5.691","88.596","1.180"
"2020/06/12","190.29","-0.07","110.38","-0.05","184.10","-0.05","187.44","-0.06","112.07","-0.04","5.695","88.660","1.180"
"2020/06/11","190.36","0.00","110.43","-0.01","184.15","-0.01","187.50","0.00","112.11","-0.02","5.687","88.199","1.171"
"2020/06/10","190.36","-0.07","110.44","-0.04","184.16","-0.05","187.50","-0.06","112.13","-0.28","5.689","88.497","1.172"
"2020/06/09","190.43","0.57","110.48","0.33","184.21","0.48","187.56","0.49","112.41","0.34","5.664","88.148","1.167"
"2020/06/08","189.86","0.11","110.15","0.06","183.73","0.10","187.07","0.10","112.07","0.05","5.609","86.958","1.202"
"2020/06/07","189.75","0.01","110.09","0.00","183.63","0.00","186.97","0.00","112.02","0.00","5.608","86.947","1.209"
"2020/06/06","189.74","0.01","110.09","-0.01","183.63","0.01","186.97","0.01","112.02","0.01","5.606","86.903","1.209"
"2020/06/05","189.73","-0.23","110.10","-0.14","183.62","-0.20","186.96","-0.19","112.01","-0.14","5.605","86.860","1.208"
"2020/06/04","189.96","-0.05","110.24","-0.03","183.82","-0.04","187.15","-0.05","112.15","-0.04","5.618","87.167","1.195"
"2020/06/03","190.01","-0.36","110.27","-0.22","183.86","-0.31","187.20","-0.31","112.19","-0.22","5.635","87.438","1.186"
"2020/06/02","190.37","0.21","110.49","0.11","184.17","0.18","187.51","0.18","112.41","0.11","5.654","87.829","1.156"
"2020/06/01","190.16","-0.36","110.38","-0.21","183.99","-0.30","187.33","-0.30","112.30","-0.22","5.637","87.108","1.171"
"2020/05/31","190.52","0.01","110.59","0.00","184.29","0.01","187.63","0.01","112.52","0.00","5.661","87.831","1.155"
"2020/05/30","190.51","0.01","110.59","-0.01","184.28","0.00","187.62","0.00","112.52","0.00","5.658","87.761","1.155"
"2020/05/29","190.50","-0.12","110.60","-0.08","184.28","-0.10","187.62","-0.10","112.52","-0.08","5.664","87.892","1.154"
"2020/05/28","190.62","-0.07","110.68","-0.04","184.38","-0.05","187.72","-0.06","112.60","-0.04","5.681","88.389","1.163"
"2020/05/27","190.69","0.10","110.72","0.05","184.43","0.08","187.78","0.09","112.64","0.05","5.694","88.754","1.188"
"2020/05/26","190.59","-0.15","110.67","-0.09","184.35","-0.13","187.69","-0.13","112.59","-0.09","5.689","88.583","1.193"
"2020/05/25","190.74","0.18","110.76","0.09","184.48","0.15","187.82","0.15","112.68","0.09","5.694","88.657","1.183"
"2020/05/24","190.56","0.00","110.67","0.00","184.33","0.01","187.67","0.01","112.59","0.01","5.685","88.450","1.197"
"2020/05/23","190.56","0.01","110.67","0.00","184.32","0.00","187.66","0.00","112.58","0.00","5.684","88.427","1.197"
"2020/05/22","190.55","0.06","110.67","0.03","184.32","0.05","187.66","0.06","112.58","0.03","5.687","88.447","1.197"
"2020/05/21","190.49","0.18","110.64","0.10","184.27","0.16","187.60","0.15","112.55","0.10","5.694","88.639","1.210"
"2020/05/20","190.31","0.26","110.54","0.14","184.11","0.22","187.45","0.23","112.45","0.15","5.677","88.228","1.220"
"2020/05/19","190.05","-0.03","110.40","-0.02","183.89","-0.03","187.22","-0.03","112.30","-0.02","5.670","87.950","1.235"
"2020/05/18","190.08","-0.17","110.42","-0.11","183.92","-0.14","187.25","-0.14","112.32","-0.11","5.679","88.176","1.238"
"2020/05/17","190.25","0.01","110.53","0.00","184.06","0.00","187.39","0.00","112.43","0.01","5.687","88.473","1.230"
"2020/05/16","190.24","0.00","110.53","0.00","184.06","0.01","187.39","0.01","112.42","0.00","5.690","88.503","1.230"
"2020/05/15","190.24","0.02","110.53","0.00","184.05","0.01","187.38","0.01","112.42","0.00","5.693","88.563","1.230"
"2020/05/14","190.22","0.11","110.53","0.06","184.04","0.10","187.37","0.10","112.42","0.06","5.699","88.702","1.234"
"2020/05/13","190.11","0.37","110.47","0.21","183.94","0.31","187.27","0.31","112.36","0.22","5.693","88.521","1.239"
"2020/05/12","189.74","0.38","110.26","0.21","183.63","0.32","186.96","0.33","112.14","0.22","5.675","87.963","1.262"
"2020/05/11","189.36","-0.30","110.05","-0.18","183.31","-0.25","186.63","-0.26","111.92","-0.19","5.663","87.610","1.293"
"2020/05/10","189.66","0.00","110.23","0.00","183.56","0.00","186.89","0.01","112.11","0.00","5.681","88.151","1.277"
"2020/05/09","189.66","0.01","110.23","0.00","183.56","0.01","186.88","0.00","112.11","0.01","5.682","88.143","1.277"
"2020/05/08","189.65","0.48","110.23","0.27","183.55","0.40","186.88","0.41","112.10","0.28","5.685","88.203","1.276"
"2020/05/07","189.17","0.47","109.96","0.27","183.15","0.40","186.47","0.41","111.82","0.27","5.649","87.239","1.304"
"2020/05/06","188.70","-0.12","109.69","-0.08","182.75","-0.10","186.06","-0.10","111.55","-0.08","5.622","86.427","1.332"
"2020/05/05","188.82","0.00","109.77","0.00","182.85","0.01","186.16","0.00","111.63","-0.01","5.622","86.383","1.331"
"2020/05/04","188.82","0.17","109.77","0.10","182.84","0.14","186.16","0.15","111.64","0.09","5.657","86.986","1.333"
"2020/05/03","188.65","0.01","109.67","-0.01","182.70","0.01","186.01","0.00","111.55","0.00","5.657","86.975","1.355"
"2020/05/02","188.64","0.01","109.68","0.00","182.69","0.00","186.01","0.01","111.55","0.02","5.657","86.970","1.355"
"2020/05/01","188.63","0.01","109.68","0.00","182.69","0.01","186.00","0.01","111.53","0.00","5.633","86.568","1.351"
"2020/04/30","188.62","0.00","109.68","0.00","182.68","0.00","185.99","0.00","111.53","-0.01","5.635","86.650","1.351"
"2020/04/29","188.62","0.41","109.68","0.23","182.68","0.35","185.99","0.36","111.54","0.23","5.632","86.591","1.350"
"2020/04/28","188.21","0.09","109.45","0.05","182.33","0.08","185.63","0.07","111.31","0.04","5.608","85.886","1.373"
"2020/04/27","188.12","-0.39","109.40","-0.24","182.25","-0.33","185.56","-0.33","111.27","-0.24","5.576","84.872","1.376"
"2020/04/26","188.51","0.01","109.64","0.00","182.58","0.00","185.89","0.01","111.51","0.00","5.606","85.660","1.354"
"2020/04/25","188.50","0.01","109.64","-0.01","182.58","0.01","185.88","0.00","111.51","0.00","5.608","85.677","1.354"
"2020/04/24","188.49","0.12","109.65","0.07","182.57","0.11","185.88","0.11","111.51","0.07","5.610","85.708","1.354"
"2020/04/23","188.37","0.02","109.58","0.00","182.46","0.01","185.77","0.01","111.44","0.01","5.612","85.761","1.372"
"2020/04/22","188.35","-0.58","109.58","-0.35","182.45","-0.50","185.76","-0.49","111.43","-0.35","5.613","85.731","1.376"
"2020/04/21","188.93","-0.16","109.93","-0.10","182.95","-0.13","186.25","-0.14","111.78","-0.10","5.660","86.947","1.348"
"2020/04/20","189.09","0.05","110.03","0.03","183.08","0.04","186.39","0.04","111.88","0.02","5.668","87.205","1.338"
"2020/04/19","189.04","0.00","110.00","-0.01","183.04","0.01","186.35","0.01","111.86","0.00","5.662","87.056","1.341"
"2020/04/18","189.04","0.01","110.01","0.00","183.03","0.00","186.34","0.01","111.86","0.01","5.664","87.071","1.341"
"2020/04/17","189.03","-0.21","110.01","-0.13","183.03","-0.17","186.33","-0.18","111.85","-0.13","5.666","87.096","1.341"
"2020/04/16","189.24","0.21","110.14","0.12","183.20","0.17","186.51","0.18","111.98","0.12","5.673","87.301","1.325"
"2020/04/15","189.03","0.01","110.02","-0.01","183.03","0.01","186.33","0.00","111.86","0.00","5.671","87.251","1.338"
"2020/04/14","189.02","0.03","110.03","0.02","183.02","0.03","186.33","0.03","111.86","0.02","5.670","87.205","1.338"
"2020/04/13","188.99","-0.26","110.01","-0.16","182.99","-0.22","186.30","-0.22","111.84","-0.17","5.671","87.263","1.339"
"2020/04/12","189.25","0.01","110.17","-0.01","183.21","0.00","186.52","0.01","112.01","0.01","5.685","87.716","1.320"
"2020/04/11","189.24","0.00","110.18","0.00","183.21","0.01","186.51","0.00","112.00","0.00","5.684","87.682","1.320"
"2020/04/10","189.24","0.08","110.18","0.04","183.20","0.06","186.51","0.06","112.00","0.04","5.688","87.739","1.320"
"2020/04/09","189.16","0.55","110.14","0.32","183.14","0.47","186.45","0.48","111.96","0.33","5.671","86.982","1.326"
"2020/04/08","188.61","0.60","109.82","0.35","182.67","0.51","185.97","0.52","111.63","0.35","5.627","85.930","1.357"
"2020/04/07","188.01","-0.13","109.47","-0.09","182.16","-0.11","185.45","-0.12","111.28","-0.08","5.596","85.020","1.394"
"2020/04/06","188.14","0.07","109.56","0.04","182.27","0.06","185.57","0.07","111.36","0.03","5.607","85.256","1.392"
"2020/04/05","188.07","0.01","109.52","-0.01","182.21","0.00","185.50","0.00","111.33","0.00","5.606","85.278","1.405"
"2020/04/04","188.06","0.00","109.53","0.00","182.21","0.01","185.50","0.01","111.33","0.00","5.609","85.302","1.405"
"2020/04/03","188.06","-0.15","109.53","-0.10","182.20","-0.13","185.49","-0.14","111.33","-0.09","5.612","85.341","1.405"
"2020/04/02","188.21","0.28","109.63","0.16","182.33","0.23","185.63","0.24","111.42","0.15","5.616","85.343","1.400"
"2020/04/01","187.93","-0.04","109.47","-0.03","182.10","-0.03","185.39","-0.03","111.27","-0.03","5.620","85.360","1.430"
"2020/03/31","187.97","0.14","109.50","0.08","182.13","0.12","185.42","0.13","111.30","0.08","5.620","85.368","1.421"
"2020/03/30","187.83","-0.38","109.42","-0.24","182.01","-0.32","185.29","-0.33","111.22","-0.24","5.594","84.456","1.439"
"2020/03/29","188.21","0.00","109.66","0.00","182.33","0.00","185.62","0.00","111.46","0.00","5.611","85.000","1.409"
"2020/03/28","188.21","0.01","109.66","0.00","182.33","0.01","185.62","0.01","111.46","0.01","5.611","85.002","1.409"
"2020/03/27","188.20","-0.26","109.66","-0.16","182.32","-0.22","185.61","-0.22","111.45","-0.16","5.615","85.051","1.409"
"2020/03/26","188.46","1.11","109.82","0.65","182.54","0.94","185.83","0.95","111.61","0.65","5.640","85.722","1.399"
"2020/03/25","187.35","0.60","109.17","0.35","181.60","0.51","184.88","0.51","110.96","0.35","5.565","83.615","1.450"
"2020/03/24","186.75","0.13","108.82","0.07","181.09","0.11","184.37","0.12","110.61","0.08","5.537","82.823","1.477"
"2020/03/23","186.62","-0.96","108.75","-0.58","180.98","-0.82","184.25","-0.83","110.53","-0.59","5.534","82.753","1.483"
"2020/03/22","187.58","0.00","109.33","0.00","181.80","0.01","185.08","0.01","111.12","0.01","5.591","84.382","1.422"
"2020/03/21","187.58","0.01","109.33","0.00","181.79","0.00","185.07","0.00","111.11","0.00","5.591","84.368","1.422"
"2020/03/20","187.57","0.21","109.33","0.11","181.79","0.18","185.07","0.18","111.11","0.12","5.592","84.376","1.422"
"2020/03/19","187.36","-1.57","109.22","-0.93","181.61","-1.33","184.89","-1.34","110.99","-0.93","5.586","84.286","1.442"
"2020/03/18","188.93","-0.85","110.15","-0.52","182.94","-0.72","186.23","-0.73","111.92","-0.51","5.658","86.182","1.311"
"2020/03/17","189.78","0.81","110.67","0.48","183.66","0.69","186.96","0.70","112.43","0.48","5.719","87.841","1.261"
"2020/03/16","188.97","0.97","110.19","0.57","182.97","0.82","186.26","0.83","111.95","0.56","5.671","86.443","1.327"
"2020/03/15","188.00","0.01","109.62","-0.01","182.15","0.00","185.43","0.00","111.39","0.01","5.613","84.997","1.405"
"2020/03/14","187.99","0.01","109.63","0.00","182.15","0.01","185.43","0.01","111.38","0.00","5.613","84.990","1.405"
"2020/03/13","187.98","-1.95","109.63","-1.16","182.14","-1.65","185.42","-1.67","111.38","-1.16","5.616","85.036","1.405"
"2020/03/12","189.93","-0.09","110.79","-0.06","183.79","-0.08","187.09","-0.07","112.54","-0.05","5.734","88.264","1.288"
"2020/03/11","190.02","-0.07","110.85","-0.05","183.87","-0.05","187.16","-0.06","112.59","-0.06","5.748","88.666","1.288"
"2020/03/10","190.09","-0.94","110.90","-0.56","183.92","-0.80","187.22","-0.81","112.65","-0.82","5.697","87.204","1.288"
"2020/03/09","191.03","1.12","111.46","0.66","184.72","0.95","188.03","0.96","113.47","0.65","5.715","88.198","1.228"
"2020/03/08","189.91","0.00","110.80","-0.01","183.77","0.00","187.07","0.01","112.82","0.01","5.621","85.686","1.288"
"2020/03/07","189.91","0.01","110.81","0.00","183.77","0.01","187.06","0.01","112.81","0.00","5.621","85.677","1.288"
"2020/03/06","189.90","-0.16","110.81","-0.10","183.76","-0.14","187.05","-0.14","112.81","-0.10","5.624","85.735","1.288"
"2020/03/05","190.06","-0.30","110.91","-0.19","183.90","-0.25","187.19","-0.26","112.91","-0.18","5.635","86.048","1.275"
"2020/03/04","190.36","0.66","111.10","0.39","184.15","0.56","187.45","0.57","113.09","0.38","5.649","86.455","1.256"
"2020/03/03","189.70","-0.07","110.71","-0.05","183.59","-0.06","186.88","-0.06","112.71","-0.05","5.634","86.009","1.323"
"2020/03/02","189.77","-0.40","110.76","-0.25","183.65","-0.34","186.94","-0.34","112.76","-0.25","5.653","86.467","1.325"
"2020/03/01","190.17","0.01","111.01","0.00","183.99","0.00","187.28","0.00","113.01","0.00","5.655","86.809","1.301"
"2020/02/29","190.16","0.00","111.01","0.00","183.99","0.01","187.28","0.01","113.01","0.00","5.654","86.838","1.301"
"2020/02/28","190.16","1.10","111.01","0.64","183.98","0.93","187.27","0.94","113.01","0.64","5.645","86.677","1.300"
"2020/02/27","189.06","-0.50","110.37","-0.30","183.05","-0.42","186.33","-0.42","112.37","-0.30","5.587","85.109","1.381"
"2020/02/26","189.56","0.26","110.67","0.14","183.47","0.22","186.75","0.22","112.67","0.15","5.615","85.885","1.335"
"2020/02/25","189.30","-0.17","110.53","-0.10","183.25","-0.15","186.53","-0.14","112.52","-0.11","5.606","85.697","1.360"
"2020/02/24","189.47","0.37","110.63","0.21","183.40","0.32","186.67","0.31","112.63","0.21","5.612","85.817","1.344"
"2020/02/23","189.10","0.00","110.42","0.00","183.08","0.00","186.36","0.01","112.42","0.00","5.591","85.207","1.379"
"2020/02/22","189.10","0.01","110.42","-0.01","183.08","0.01","186.35","0.00","112.42","0.01","5.591","85.197","1.379"
"2020/02/21","189.09","0.76","110.43","0.45","183.07","0.64","186.35","0.65","112.41","0.44","5.588","85.151","1.379"
"2020/02/20","188.33","0.22","109.98","0.12","182.43","0.19","185.70","0.20","111.97","0.13","5.553","84.127","1.436"
"2020/02/19","188.11","0.06","109.86","0.03","182.24","0.05","185.50","0.05","111.84","0.02","5.550","84.075","1.462"
"2020/02/18","188.05","0.53","109.83","0.31","182.19","0.45","185.45","0.46","111.82","0.32","5.551","84.051","1.463"
"2020/02/17","187.52","0.31","109.52","0.18","181.74","0.27","184.99","0.26","111.50","0.18","5.523","83.258","1.501"
"2020/02/16","187.21","0.01","109.34","-0.01","181.47","0.00","184.73","0.01","111.32","0.00","5.503","82.848","1.521"
"2020/02/15","187.20","0.01","109.35","0.00","181.47","0.01","184.72","0.01","111.32","0.01","5.503","82.843","1.521"
"2020/02/14","187.19","-0.47","109.35","-0.28","181.46","-0.40","184.71","-0.40","111.31","-0.29","5.506","82.913","1.520"
"2020/02/13","187.66","0.04","109.63","0.02","181.86","0.04","185.11","0.04","111.60","0.03","5.515","82.920","1.479"
"2020/02/12","187.62","-0.09","109.61","-0.07","181.82","-0.08","185.07","-0.08","111.57","-0.06","5.519","83.070","1.489"
"2020/02/11","187.71","0.10","109.68","0.06","181.90","0.08","185.15","0.08","111.63","0.05","5.527","83.262","1.483"
"2020/02/10","187.61","0.01","109.62","0.00","181.82","0.02","185.07","0.02","111.58","0.00","5.522","83.131","1.489"
"2020/02/09","187.60","0.01","109.62","-0.01","181.80","0.00","185.05","0.00","111.58","0.01","5.522","83.128","1.486"
"2020/02/08","187.59","0.01","109.63","0.00","181.80","0.01","185.05","0.01","111.57","0.00","5.509","82.899","1.485"
"2020/02/07","187.58","0.12","109.63","0.07","181.79","0.10","185.04","0.11","111.57","0.06","5.514","83.000","1.485"
"2020/02/06","187.46","-0.05","109.56","-0.04","181.69","-0.04","184.93","-0.04","111.51","-0.04","5.511","82.901","1.503"
"2020/02/05","187.51","0.31","109.60","0.18","181.73","0.27","184.97","0.26","111.55","0.18","5.522","83.153","1.505"
"2020/02/04","187.20","-0.64","109.42","-0.39","181.46","-0.55","184.71","-0.54","111.37","-0.39","5.486","82.073","1.526"
"2020/02/03","187.84","0.16","109.81","0.09","182.01","0.14","185.25","0.13","111.76","0.08","5.538","83.414","1.485"
